Object_from	Object_to	Effect	Mechanism	Link	References	Sources	Description	IF	IF_score
EG10061	TU0-6184	1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8517	-1.0	tgi			RegulonDB	Weak		
EG10061	G0-9384	-1.0	tgi			RegulonDB	Confirmed		
EG10061	TU0-13853	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8793	-1.0	tgi			RegulonDB	Confirmed		
EG10061	TU0-12993	1.0	tgi			RegulonDB	Weak		
EG10061	G6339	-1.0	tgi			RegulonDB	Weak		
EG10061	G6340	-1.0	tgi			RegulonDB	Weak		
EG10061	G6341	-1.0	tgi			RegulonDB	Weak		
EG10061	G6342	-1.0	tgi			RegulonDB	Weak		
EG10061	G6343	-1.0	tgi			RegulonDB	Weak		
EG10061	G6344	-1.0	tgi			RegulonDB	Weak		
EG10061	G6345	1.0	tgi			RegulonDB	Weak		
EG10061	G6346	1.0	tgi			RegulonDB	Weak		
EG10061	TU0-1603	1.0	tgi			RegulonDB	Weak		
EG10061	TU0-13060	-1.0	tgi			RegulonDB	Strong		
EG10061	G6517	1.0	tgi			RegulonDB	Weak		
EG10061	G6518	1.0	tgi			RegulonDB	Weak		
EG10061	G6519	1.0	tgi			RegulonDB	Weak		
EG10061	G6520	1.0	tgi			RegulonDB	Weak		
EG10061	G6521	1.0	tgi			RegulonDB	Weak		
EG10061	G6522	1.0	tgi			RegulonDB	Weak		
EG10061	G6523	1.0	tgi			RegulonDB	Weak		
EG10061	TU0-36425	1.0	tgi			RegulonDB	Weak		
EG10061	TU0-4404	-1.0	tgi			RegulonDB	Weak		
EG10061	G6644	-1.0	tgi			RegulonDB	Strong		
EG10061	G6645	-1.0	tgi			RegulonDB	Strong		
EG10061	G6646	-1.0	tgi			RegulonDB	Weak		
EG10061	TU544	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-13220	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8637	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8638	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8707	-1.0	tgi			RegulonDB	Strong		
EG10061	G6864	1.0	tgi			RegulonDB	Strong		
EG10061	G7128	-1.0	tgi			RegulonDB	Weak		
EG10061	G7212	-1.0	tgi			RegulonDB	Strong		
EG10061	G7213	-1.0	tgi			RegulonDB	Strong		
EG10061	G7243	1.0	tgi			RegulonDB	Strong		
EG10061	G7394	-1.0	tgi			RegulonDB	Strong		
EG10061	G7542	-1.0	tgi			RegulonDB	Confirmed		
EG10061	G7543	-1.0	tgi			RegulonDB	Confirmed		
EG10061	G7544	-1.0	tgi			RegulonDB	Confirmed		
EG10061	G7545	-1.0	tgi			RegulonDB	Confirmed		
EG10061	TU0-1963	-1.0	tgi			RegulonDB	Confirmed		
EG10061	G7554	-1.0	tgi			RegulonDB	Weak		
EG10061	TU0-8815	-1.0	tgi			RegulonDB	Strong		
EG10061	TU0-13928	1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8579	1.0	tgi			RegulonDB	Strong		
EG10061	TU0-8626	-1.0	tgi			RegulonDB	Strong		
EG10061	G0-10588	1.0	tgi			RegulonDB	Weak		
EG10061	G0-16680	1.0	tgi			RegulonDB	Strong		
EG10061	G0-16737	-1.0	tgi			RegulonDB	Weak		
EG10061	G0-17009	1.0	tgi			RegulonDB	Strong		
EG10061	G0-17009	-1.0	tgi			RegulonDB	Strong		
EG11394	TU00092	-1.0	tgi			RegulonDB	Confirmed		
EG11394	TU0-1482	-1.0	tgi			RegulonDB	Confirmed		
EG11078	EG10652	1.0	tgi			RegulonDB	Strong		
EG11078	TU0-1761	1.0	tgi			RegulonDB	Strong		
EG11078	TU0-14299	1.0	tgi			RegulonDB	Strong		
EG11078	G6528	1.0	tgi			RegulonDB	Strong		
EG11078	G6529	1.0	tgi			RegulonDB	Strong		
EG11078	G6530	1.0	tgi			RegulonDB	Strong		
EG11078	G6531	1.0	tgi			RegulonDB	Strong		
EG10547	EG10012	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10023	1.0	tgi			RegulonDB	Strong		
EG10547	TU00198	1.0	tgi			RegulonDB	Weak		
EG10547	TU00198	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6441	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00075	1.0	tgi			RegulonDB	Strong		
EG10547	TU00075	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-5621	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8472	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-3501	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-3501	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13444	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10072	1.0	tgi			RegulonDB	Weak		
EG10547	EG10073	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10073	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00009	1.0	tgi			RegulonDB	Weak		
EG10547	TU00009	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00112	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-4929	1.0	tgi			RegulonDB	Weak		
EG10547	TU00160	1.0	tgi			RegulonDB	Strong		
EG10547	TU00160	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6482	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8084	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10098	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10105	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13984	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13984	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-44213	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14513	1.0	tgi			RegulonDB	Strong		
EG10547	EG10132	1.0	tgi			RegulonDB	Strong		
EG10547	EG10158	1.0	tgi			RegulonDB	Weak		
EG10547	TU00077	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13880	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10216	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10220	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10248	1.0	tgi			RegulonDB	Weak		
EG10547	EG10248	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8790	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14821	1.0	tgi			RegulonDB	Weak		
EG10547	EG10271	1.0	tgi			RegulonDB	Weak		
EG10547	TU00080	1.0	tgi			RegulonDB	Weak		
EG10547	EG10308	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10310	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10311	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU183	1.0	tgi			RegulonDB	Weak		
EG10547	EG10313	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10314	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10315	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10330	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10331	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-3941	-1.0	tgi			RegulonDB	Strong		
EG10547	TU00104	1.0	tgi			RegulonDB	Weak		
EG10547	EG10361	1.0	tgi			RegulonDB	Strong		
EG10547	EG10371	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-1201	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10379	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10383	1.0	tgi			RegulonDB	Weak		
EG10547	EG10386	1.0	tgi			RegulonDB	Weak		
EG10547	EG10387	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8001	1.0	tgi			RegulonDB	Weak		
EG10547	EG10403	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10404	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-14126	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14680	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-901	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6651	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10496	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10497	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10499	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10499	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10500	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10500	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10501	-1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-6507	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6507	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10512	1.0	tgi			RegulonDB	Strong		
EG10547	EG10512	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42656	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42656	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10536	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10537	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10538	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00183	1.0	tgi			RegulonDB	Weak		
EG10547	TU00183	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10540	1.0	tgi			RegulonDB	Weak		
EG10547	EG10540	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10541	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00181	-1.0	tgi			RegulonDB	Strong		
EG10547	TU00221	-1.0	tgi			RegulonDB	Confirmed		
EG10547	TU00091	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6425	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00042	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-1783	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14673	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14673	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10600	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10613	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00093	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10627	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10666	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00477	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-7823	1.0	tgi			RegulonDB	Weak		
EG10547	EG10674	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10675	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10676	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10677	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10678	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-1761	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-1761	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG10683	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10684	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6556	-1.0	tgi			RegulonDB	Strong		
EG10547	EG10727	1.0	tgi			RegulonDB	Weak		
EG10547	TU00195	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10744	1.0	tgi			RegulonDB	Weak		
EG10547	TU661	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00162	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10798	1.0	tgi			RegulonDB	Weak		
EG10547	EG10798	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10811	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42590	1.0	tgi			RegulonDB	Weak		
EG10547	EG10869	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10879	1.0	tgi			RegulonDB	Weak		
EG10547	EG10879	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10898	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10907	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00223	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-2342	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-2342	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14224	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-5964	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-5964	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13080	-1.0	tgi			RegulonDB	Weak		
EG10547	EG10951	1.0	tgi			RegulonDB	Weak		
EG10547	EG10955	1.0	tgi			RegulonDB	Weak		
EG10547	TU00211	1.0	tgi			RegulonDB	Weak		
EG10547	TU00066	1.0	tgi			RegulonDB	Weak		
EG10547	EG10993	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-2505	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00396	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13078	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00088	1.0	tgi			RegulonDB	Weak		
EG10547	TU00088	-1.0	tgi			RegulonDB	Strong		
EG10547	TU00068	1.0	tgi			RegulonDB	Weak		
EG10547	TU00068	-1.0	tgi			RegulonDB	Strong		
EG10547	EG11108	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11116	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13129	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11152	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11158	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13799	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13800	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8582	1.0	tgi			RegulonDB	Weak		
EG10547	EG11210	1.0	tgi			RegulonDB	Weak		
EG10547	EG11217	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11226	1.0	tgi			RegulonDB	Weak		
EG10547	EG11226	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13221	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-12913	1.0	tgi			RegulonDB	Weak		
EG10547	EG11259	1.0	tgi			RegulonDB	Weak		
EG10547	EG11259	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42517	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42517	-1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-42486	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-42508	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13004	1.0	tgi			RegulonDB	Weak		
EG10547	EG11322	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11329	1.0	tgi			RegulonDB	Strong		
EG10547	EG11330	1.0	tgi			RegulonDB	Strong		
EG10547	EG11332	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-6404	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-6404	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13185	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14364	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11355	1.0	tgi			RegulonDB	Weak		
EG10547	EG11355	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11370	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-1981	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG11398	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11399	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13962	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11403	1.0	tgi			RegulonDB	Weak		
EG10547	EG11403	-1.0	tgi			RegulonDB	Strong		
EG10547	EG11407	1.0	tgi			RegulonDB	Weak		
EG10547	EG11407	-1.0	tgi			RegulonDB	Confirmed		
EG10547	EG11408	-1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-7521	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11442	1.0	tgi			RegulonDB	Strong		
EG10547	EG11442	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-7341	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11451	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8501	1.0	tgi			RegulonDB	Weak		
EG10547	EG11490	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11507	1.0	tgi			RegulonDB	Weak		
EG10547	EG11510	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-45146	1.0	tgi			RegulonDB	Confirmed		
EG10547	TU0-8686	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8686	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11534	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-5001	1.0	tgi			RegulonDB	Weak		
EG10547	TU00395	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG11585	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-3882	1.0	tgi			RegulonDB	Weak		
EG10547	EG11624	1.0	tgi			RegulonDB	Weak		
EG10547	EG11624	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11625	1.0	tgi			RegulonDB	Weak		
EG10547	EG11625	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11629	1.0	tgi			RegulonDB	Weak		
EG10547	EG11629	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-8705	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13308	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8512	1.0	tgi			RegulonDB	Weak		
EG10547	EG11681	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11682	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14006	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14013	-1.0	tgi			RegulonDB	Weak		
EG10547	TU864	1.0	tgi			RegulonDB	Weak		
EG10547	TU784	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13437	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8494	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14509	1.0	tgi			RegulonDB	Strong		
EG10547	TU00095	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-4483	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14077	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11880	1.0	tgi			RegulonDB	Weak		
EG10547	EG11895	1.0	tgi			RegulonDB	Weak		
EG10547	EG11895	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14116	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-5741	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14121	-1.0	tgi			RegulonDB	Weak		
EG10547	EG11935	-1.0	tgi			RegulonDB	Strong		
EG10547	EG11936	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13993	1.0	tgi			RegulonDB	Weak		
EG10547	EG11969	1.0	tgi			RegulonDB	Weak		
EG10547	EG11970	1.0	tgi			RegulonDB	Weak		
EG10547	EG11972	1.0	tgi			RegulonDB	Weak		
EG10547	EG11974	1.0	tgi			RegulonDB	Confirmed		
EG10547	EG11998	-1.0	tgi			RegulonDB	Strong		
EG10547	TU861	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13556	-1.0	tgi			RegulonDB	Weak		
EG10547	EG12068	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13559	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13560	1.0	tgi			RegulonDB	Weak		
EG10547	EG12082	-1.0	tgi			RegulonDB	Weak		
EG10547	TU00428	1.0	tgi			RegulonDB	Strong		
EG10547	EG12142	-1.0	tgi			RegulonDB	Strong		
EG10547	EG12168	-1.0	tgi			RegulonDB	Strong		
EG10547	EG12191	1.0	tgi			RegulonDB	Weak		
EG10547	EG12198	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8583	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8583	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13956	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14718	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14718	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13968	1.0	tgi			RegulonDB	Strong		
EG10547	TU-8417	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14316	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-45247	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8774	1.0	tgi			RegulonDB	Weak		
EG10547	EG12341	1.0	tgi			RegulonDB	Weak		
EG10547	EG12387	1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13053	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13052	-1.0	tgi			RegulonDB	Strong		
EG10547	EG12427	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13137	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14147	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-14159	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-12813	1.0	tgi			RegulonDB	Weak		
EG10547	EG12611	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8145	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13860	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8577	-1.0	tgi			RegulonDB	Weak		
EG10547	EG12834	1.0	tgi			RegulonDB	Weak		
EG10547	EG12854	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8692	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30008	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30009	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30010	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30032	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30033	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30034	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30035	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30043	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30044	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30045	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30058	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-2644	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30070	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30071	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30072	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30073	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30074	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14510	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30076	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30077	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30078	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30079	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30080	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30081	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30082	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30083	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30084	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30085	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30086	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30087	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30088	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30089	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30090	-1.0	tgi			RegulonDB	Weak		
EG10547	EG30091	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-45172	-1.0	tgi			RegulonDB	Strong		
EG10547	EG30103	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-5761	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14101	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8353	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-12787	1.0	tgi			RegulonDB	Weak		
EG10547	G6098	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8547	1.0	tgi			RegulonDB	Weak		
EG10547	G6176	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8551	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-12944	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-7783	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-12985	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-12987	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8559	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13015	1.0	tgi			RegulonDB	Weak		
EG10547	G6361	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13038	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13039	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13039	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13041	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13041	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8101	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8566	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8566	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13057	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8503	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14516	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13074	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-8513	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14357	1.0	tgi			RegulonDB	Weak		
EG10547	G6465	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13082	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13102	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8352	1.0	tgi			RegulonDB	Weak		
EG10547	G6573	1.0	tgi			RegulonDB	Strong		
EG10547	TU581	-1.0	tgi			RegulonDB	Weak		
EG10547	G6627	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42448	1.0	tgi			RegulonDB	Weak		
EG10547	G6673	1.0	tgi			RegulonDB	Weak		
EG10547	G6673	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8701	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13261	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13292	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13304	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13344	1.0	tgi			RegulonDB	Weak		
EG10547	G6877	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-8511	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8511	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-8709	1.0	tgi			RegulonDB	Weak		
EG10547	G6944	1.0	tgi			RegulonDB	Weak		
EG10547	G6944	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-14800	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13399	-1.0	tgi			RegulonDB	Weak		
EG10547	G6969	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13402	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-42526	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-8645	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13460	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13461	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-1342	1.0	tgi			RegulonDB	Weak		
EG10547	TU65	1.0	tgi			RegulonDB	Weak		
EG10547	G7152	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13579	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13579	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13584	-1.0	tgi			RegulonDB	Strong		
EG10547	G7213	1.0	tgi			RegulonDB	Weak		
EG10547	G7213	-1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13597	-1.0	tgi			RegulonDB	Strong		
EG10547	TU0-13621	1.0	tgi			RegulonDB	Weak		
EG10547	TU0-13628	-1.0	tgi			RegulonDB	Weak		
